StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q8,Q8a,Q9,Q9a,Q9b,Q10,Q11,Q11a,Q11b,Q12,Q13,Q14,Q14a,Q15,Q15a,Q16,Q16a,Q16b,Q17,Q17a,Q18,Q18a,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q25a,Q26,Q26a,Q27,Q27a,Q28,Q28a,Q29,Q29a,Q29b,Q29c,Q29d
4/10/2020 7:45,4/10/2020 7:53,IP Address,68.41.249.154,100,444,True,4/10/2020 7:53,R_2bIa7RJZ5XWY1Dl,,,,,42.1954956054688,-83.4894027709961,anonymous,EN,42,Female,Michigan,Non Latino/Hispanic,White,,Patient Care,,Yes,Week 1 March 1-7,2,,,Yes,Yes,1,12-17 years old,8,8,No,,No,,No,,,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,No,,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,All of the above,,
4/10/2020 7:47,4/10/2020 7:53,IP Address,141.214.17.232,100,365,True,4/10/2020 7:53,R_AhpHSSrjxgnv6pj,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,35,Male,Michigan,Non Latino/Hispanic,"White,Other",,physician ,,No,,2,,,Yes,Yes,2,Under 12 years old,7,6,No,,Yes,I am starting work earlier most days,No,,,No,,No,,Never,Never,Never,Never,No,0.51 – 1 hour,No,,No,,No,,No,,No,,,,
4/10/2020 7:49,4/10/2020 7:53,IP Address,68.42.75.88,100,224,True,4/10/2020 7:53,R_6nxD2ktNrqxVMml,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,22,Female,Michigan,Non Latino/Hispanic,White,,Psychiatry research assistant,,Yes,Week 3 March 15-21,2,,,Yes,Not applicable,,,8,7,No,,No,,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,2-4 times a month,Never,Never,No,2-3 hours,Yes,3+ hours,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,No,,,,
4/10/2020 7:44,4/10/2020 7:53,IP Address,75.38.199.243,100,577,True,4/10/2020 7:53,R_2rDysvsnTfHvxMJ,,,,,42.2440032958984,-83.5822982788086,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,Support Staff,,Yes,Week 3 March 15-21,2,,,Yes,Not applicable,,,6-7,8,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,No,,Once a month or less,Once a month or less,Never,Never,No,0.51 – 1 hour,Yes,0.51-1 hour,No,,Yes,I am eating more healthy foods,No,,Yes,Much better,,,
4/10/2020 7:50,4/10/2020 7:53,IP Address,141.214.17.242,100,188,True,4/10/2020 7:53,R_1jJMxdh1ZLemWmJ,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,27,Female,Michigan,Non Latino/Hispanic,Black or African American,,Social Worker,,Yes,Week 5 March 29- April 4,"1,2",Somewhat satisfied,Somewhat satisfied,No,Yes,1,Under 12 years old,4-5,6-8,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Much better,,,
4/10/2020 7:49,4/10/2020 7:54,IP Address,68.36.180.224,100,275,True,4/10/2020 7:54,R_3dMNhGlF1S3HK2z,,,,,42.6159973144531,-83.9250030517578,anonymous,EN,41,Female,Michigan,Non Latino/Hispanic,White,,Social Worker,,Yes,Week 3 March 15-21,2,,,Yes,Yes,3,"Under 12 years old,12-17 years old",7,8,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,No,,,,
4/10/2020 7:50,4/10/2020 7:54,IP Address,131.150.129.86,100,222,True,4/10/2020 7:54,R_2CCeNe3IJzUoE0w,,,,,46.5778045654297,-87.4552001953125,anonymous,EN,48,Female,Michigan,Non Latino/Hispanic,White,,Communications,,Yes,Week 1 March 1-7,2,,,Yes,Yes,2,12-17 years old,7,7,Yes,I am working more hours,No,,No,,,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,1-2 hours,No,,No,,Yes,I am eating less healthy foods,No,,Yes,Moderately better,,,
4/10/2020 7:47,4/10/2020 7:54,IP Address,68.48.210.170,100,445,True,4/10/2020 7:54,R_TnjhwfeGbPldmMN,,,,,41.8993072509766,-84.0401992797852,anonymous,EN,51,Female,Michigan,Non Latino/Hispanic,White,,Utilization Management Coordinator,,Yes,Week 1 March 1-7,2,,,Yes,Yes,1,12-17 years old,7,5,Yes,I am working fewer hours,No,,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,0.51 – 1 hour,Yes,1-2 hours,No,,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,All of the above,,
4/10/2020 7:50,4/10/2020 7:54,IP Address,23.28.72.179,100,252,True,4/10/2020 7:54,R_1qaNHZJaqE4W0b0,,,,,42.2886047363281,-83.4641036987305,anonymous,EN,51,Female,Michigan,Non Latino/Hispanic,White,,Administration,,Yes,Week 2 March 8-14,2,,,Yes,Yes,1,12-17 years old,7,7,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",No,,,Yes,I am napping more,No,,2-4 times a month,2-4 times a month,Never,Never,No,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,No,,No,,,,
4/10/2020 7:51,4/10/2020 7:55,IP Address,68.42.70.12,100,231,True,4/10/2020 7:55,R_2ZIHTCxm8cmuxxo,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,60,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,No,,2,,,No,Not applicable,,,7,6,Yes,I am working more hours,Yes,I am starting work earlier most days,Yes,I am going to bed earlier,I waking up earlier,Yes,I am napping less,No,,Never,Once a month or less,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,I am slightly more irritable,,
4/10/2020 7:50,4/10/2020 7:55,IP Address,68.49.65.169,100,300,True,4/10/2020 7:55,R_3qxvTfb8ZIzfwvV,,,,,42.2440032958984,-83.5822982788086,anonymous,EN,31,Female,Michigan,Non Latino/Hispanic,White,,Medical Assitant,,Yes,Week 3 March 15-21,2,,,Yes,Yes,1,Under 12 years old,8-10,8,No,,No,,Yes,I am going to bed later,I waking up earlier,No,,No,,2-4 times a month,2-3 times a week,Never,Never,No,2-3 hours,No,,Yes,I am exercising/moving less,No,,No,,No,,,,
4/10/2020 7:50,4/10/2020 7:55,IP Address,68.41.28.238,100,301,True,4/10/2020 7:55,R_3fvD6Ak94IPG1pj,,,,,42.4080047607422,-83.4934005737305,anonymous,EN,33,Female,Michigan,Non Latino/Hispanic,White,,physician- psychiatrist,,Yes,Week 4 March 22-28,1,Extremely satisfied,Somewhat satisfied,Yes,Yes,2,Under 12 years old,7,8,Yes,I am working fewer hours,No,,Yes,I am going to bed later,I am waking up later,Yes,I am napping more,No,,2-4 times a month,2-4 times a month,Never,Never,No,0.51 – 1 hour,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,No,,,,
4/10/2020 7:52,4/10/2020 7:55,IP Address,98.209.209.203,100,196,True,4/10/2020 7:55,R_1mzyJdHgkrR1xQH,,,,,42.9331970214844,-85.6530990600586,anonymous,EN,32,Female,Michigan,Non Latino/Hispanic,White,,research manager,,Yes,Week 2 March 8-14,2,,,Yes,No,,,7.5,6,No,,Yes,"I am starting work earlier most days,I am ending work later most days",Yes,My bedtime has not changed,I waking up earlier,Yes,I am napping more,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/10/2020 7:44,4/10/2020 7:55,IP Address,68.49.108.206,100,648,True,4/10/2020 7:55,R_24wJJyVm7dqEJXJ,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,54,Male,Michigan,Non Latino/Hispanic,White,,MD,,Yes,Week 3 March 15-21,2,,,No,Yes,3,"12-17 years old,18-24 years old",7,8.5,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,No,,No,,,,
4/10/2020 7:51,4/10/2020 7:55,IP Address,68.37.205.30,100,230,True,4/10/2020 7:55,R_3nMnx7oDah1CXha,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,29,Female,Michigan,Non Latino/Hispanic,White,,Social Worker (therapist),,Yes,Week 3 March 15-21,1,Extremely satisfied,Somewhat dissatisfied,No,No,,,8,7,No,,Yes,I am starting work earlier most days,Yes,I am going to bed later,I waking up earlier,No,,No,,Never,Never,Never,Never,Yes,0-.5 hour,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,No,,,,
4/10/2020 7:53,4/10/2020 7:56,IP Address,68.42.77.82,100,176,True,4/10/2020 7:56,R_2EzRRsgu8aEbWMO,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,24,Female,Michigan,Non Latino/Hispanic,White,,Social worker ,,Yes,Week 3 March 15-21,1,Neither satisfied nor dissatisfied,Somewhat satisfied,Yes,Not applicable,,,9,9,No,,No,,Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,0-.5 hour,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/10/2020 7:49,4/10/2020 7:56,IP Address,141.214.17.228,100,450,True,4/10/2020 7:56,R_3h5XQ3wPPrc1iAQ,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,54,Female,Michigan,Non Latino/Hispanic,White,,nurse,,Yes,Week 4 March 22-28,2,,,Yes,No,,,6,5,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,No,,Once a month or less,Never,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/10/2020 7:51,4/10/2020 7:57,IP Address,141.214.17.232,100,325,True,4/10/2020 7:57,R_3kuFaP9fid0kxYo,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,57,Female,Michigan,Non Latino/Hispanic,White,,Social Worker,,Yes,Week 4 March 22-28,1,Extremely dissatisfied,Somewhat satisfied,Yes,Not applicable,,,6,4,Yes,I am working fewer hours,No,,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Never,Never,Never,Never,Yes,2-3 hours,Yes,3+ hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more depressed,
4/10/2020 7:53,4/10/2020 7:57,IP Address,99.9.114.4,100,250,True,4/10/2020 7:57,R_Dpigxyra8HwTyZX,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,45,Female,Michigan,Non Latino/Hispanic,White,,Social Worker-- I am currently The Program Manager for Implementation of a Research Project,,Yes,Week 3 March 15-21,2,,,Yes,Yes,2,"Under 12 years old,12-17 years old",7,7,No,,No,,No,,,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,No,,,,
4/10/2020 7:53,4/10/2020 7:58,IP Address,141.214.17.232,100,324,True,4/10/2020 7:58,R_116Mn1vqHYvqpoe,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,nurse,,No,,2,,,No,No,,,7,6,No,,No,,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking less alcohol,2-4 times a month,Never,Never,Never,Yes,0.51 – 1 hour,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more anxious,,
4/10/2020 7:55,4/10/2020 7:58,IP Address,68.40.61.92,100,177,True,4/10/2020 7:58,R_ZpK4pJWRrgMKNwt,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,Scientist,,Yes,Week 3 March 15-21,2,,,No,Yes,2,Under 12 years old,7,6,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Once a month or less,2-4 times a month,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly better,,,
4/10/2020 7:56,4/10/2020 7:59,IP Address,141.214.17.243,100,150,True,4/10/2020 7:59,R_RxkDa4j4AAmXmBr,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,48,Female,Michigan,Non Latino/Hispanic,White,,ICU Social Worker,,No,,2,,,No,Not applicable,,,8,6,No,,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed earlier,I waking up earlier,Yes,I am napping more,No,,Once a month or less,Once a month or less,Never,Never,Yes,1-2 hours,Yes,1-2 hours,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more anxious,I am moderately more irritable",
4/10/2020 7:56,4/10/2020 7:59,IP Address,172.222.54.28,100,223,True,4/10/2020 7:59,R_2VLcD5gc5xOqH02,,,,,42.4288940429688,-83.7827987670898,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 3 March 15-21,1,Somewhat satisfied,Somewhat satisfied,Yes,Yes,1,Under 12 years old,7-8,8,Yes,I am working fewer hours,Yes,I am starting work later most days,No,,,No,,No,,4 or more times a week,4 or more times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving more,No,,Yes,I am eating more food each day,No,,,,
4/10/2020 7:56,4/10/2020 8:00,IP Address,68.43.176.21,100,259,True,4/10/2020 8:00,R_2V8So0HmXpOWjdv,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 3 March 15-21,1,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Yes,Yes,2,Under 12 years old,7:15,7:30,Yes,I am working fewer hours,No,,No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,0.51 – 1 hour,Yes,1-2 hours,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/10/2020 7:57,4/10/2020 8:00,IP Address,107.221.198.142,100,176,True,4/10/2020 8:00,R_da6aNJ6qUs1np0R,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,30,Female,Michigan,Non Latino/Hispanic,White,,Psychologist,,Yes,Week 4 March 22-28,2,,,Yes,Yes,1,Under 12 years old,8,8,No,,No,,Yes,I am going to bed later,I am waking up later,Yes,I am napping more,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,All of the above,,
4/10/2020 7:56,4/10/2020 8:00,IP Address,68.40.59.178,100,246,True,4/10/2020 8:00,R_27IqxxBZAMvniFE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,37,Male,Michigan,Non Latino/Hispanic,White,,Physician,,Yes,Week 4 March 22-28,1,Somewhat satisfied,Somewhat satisfied,Yes,Not applicable,,,7,7,No,,Yes,I am starting work later most days,No,,,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,2-3 hours,Yes,2-3 hours,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/10/2020 7:55,4/10/2020 8:00,IP Address,68.32.39.170,100,332,True,4/10/2020 8:00,R_1mfQMs82r8GTsOI,,,,,42.4642028808594,-83.0616989135742,anonymous,EN,54,Female,Michigan,Non Latino/Hispanic,White,,clinical research,,Yes,Week 2 March 8-14,1,Somewhat satisfied,Somewhat satisfied,Yes,Yes,2,12-17 years old,7,6,No,,Yes,I am starting work earlier most days,Yes,I am going to bed later,My waketime has not changed,No,,No,,Never,Never,Never,Never,Yes,3+ hours,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,I am slightly more anxious,,
4/10/2020 7:55,4/10/2020 8:01,IP Address,66.227.233.139,100,342,True,4/10/2020 8:01,R_OB7iTxhtNFD5qFP,,,,,42.4579925537109,-83.9056015014648,anonymous,EN,61,Male,Michigan,Non Latino/Hispanic,White,,MSW,,Yes,Week 5 March 29- April 4,1,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Yes,No,,,7,7,No,,No,,No,,,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,3+ hours,Yes,0.51-1 hour,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more irritable,,
4/10/2020 7:58,4/10/2020 8:01,IP Address,107.4.83.26,100,199,True,4/10/2020 8:01,R_2AG6R951GvVWVjj,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,37,Female,Michigan,Non Latino/Hispanic,White,,Physician ,,Yes,Week 3 March 15-21,1,Somewhat satisfied,Somewhat satisfied,Yes,Yes,2,Under 12 years old,6,4,Yes,I am working fewer hours,Yes,I am ending work earlier most days,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,3+ hours,Yes,3+ hours,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/10/2020 7:57,4/10/2020 8:02,IP Address,107.137.171.144,100,330,True,4/10/2020 8:02,R_3MJsFH7HM5Pe0h5,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,60,Female,Michigan,Non Latino/Hispanic,White,,Social worker,,Yes,Week 3 March 15-21,2,,,No,Not applicable,,,7.5,7,No,,No,,No,,,No,,No,,2-3 times a week,2-3 times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,No,,,,
4/10/2020 7:58,4/10/2020 8:03,IP Address,99.9.115.0,100,313,True,4/10/2020 8:03,R_1MVZUml1Sv4Tnyw,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,32,Female,Michigan,Non Latino/Hispanic,White,,Clinical Social Worker,,Yes,Week 4 March 22-28,1,Somewhat satisfied,Somewhat satisfied,Yes,Yes,1,Under 12 years old,8,9,No,,No,,Yes,I am going to bed later,I am waking up later,No,,No,,Once a month or less,Never,Never,Never,Yes,2-3 hours,Yes,1-2 hours,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/10/2020 8:00,4/10/2020 8:03,IP Address,68.49.107.170,100,199,True,4/10/2020 8:03,R_3p5UeoWKSWFW8Wb,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,48,Female,Michigan,Non Latino/Hispanic,White,,master's level psychologist,,Yes,Week 2 March 8-14,2,,,No,Yes,1,12-17 years old,5,12,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,Yes,I am napping more,No,,Once a month or less,Never,Never,Never,Yes,2-3 hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,No,,,,
4/10/2020 7:58,4/10/2020 8:04,IP Address,98.243.50.14,100,364,True,4/10/2020 8:04,R_2VyFvwEWGVNPMop,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,40,Female,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 3 March 15-21,2,,,No,Yes,2,Under 12 years old,7,7,No,,Yes,I am ending work later most days,No,,,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/10/2020 7:57,4/10/2020 8:05,IP Address,68.43.31.201,100,478,True,4/10/2020 8:05,R_3qsZ146r3tNd2W4,,,,,42.3695068359375,-83.4768981933594,anonymous,EN,38,Male,Michigan,Non Latino/Hispanic,White,,psychologist,,Yes,Week 4 March 22-28,1,Extremely satisfied,Somewhat satisfied,No,Yes,3,Under 12 years old,8,7,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,Never,Yes,1-2 hours,No,,No,,No,,No,,Yes,Slightly worse,All of the above,,
4/10/2020 8:02,4/10/2020 8:05,IP Address,152.132.8.133,100,190,True,4/10/2020 8:05,R_pPGWRc1IsXH0lAl,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,44,Male,Michigan,Non Latino/Hispanic,White,,Psychiatrist/researcher,,Yes,Week 2 March 8-14,2,,,No,No,,,7.5,7.5,No,,No,,No,,,No,,No,,4 or more times a week,4 or more times a week,Never,Never,No,1-2 hours,No,,No,,No,,No,,No,,,,
